post_id,url,description,create_time,digg_count,share_count,collect_count,comment_count,play_count,video_duration,hashtags,profile_username,profile_followers,is_verified,region,_search_keyword,_match_type,_match_sources,_match_source,_topic,_transcript
7621705786112118034,https://www.tiktok.com/@politicuando1/video/7621705786112118034,"​🌎 ¡EL PULSO DEL MUNDO! ¿QUÉ ESTÁ PASANDO CON LOS LÍDERES? ​¡No olvides seguirme y compartir si te gusta este contenido! ​La encuesta de Morning Consult ha hablado y los números no mienten. Estamos viendo un sacudimiento global en la aprobación de los mandatarios que debe ponernos a reflexionar: ​🇮🇳 Narendra Modi (India): Se mantiene inamovible en la cima con un sólido 68%. La estabilidad parece ser su sello, liderando con una confianza que pocos logran retener. ​🇦🇷 Javier Milei (Argentina): El fenómeno argentino empieza a sentir el desgaste. Ha bajado algunos peldaños hasta el 56%. ¿Será este el inicio de una caída libre o solo un ajuste en su camino de reformas? ​🇲🇽 Claudia Sheinbaum (México): La situación en casa es de cuidado. Aunque se mantiene en un 47% de aprobación, la caída ha sido drástica. Sigue ""fuerte"" en términos relativos, pero la tendencia es una señal de alerta que no se puede ignorar. ​🇺🇸 Donald Trump (EE.UU.): ¡El desplome total! Con un raquítico 39%, Trump parece haber tronado. La realidad lo alcanza y los ciudadanos le están dando la espalda de manera contundente. ​¿Es esta la realidad que percibes tú? Los números muestran una desconexión creciente entre el poder y el pueblo en varias naciones. La política no es de momentos, sino de resultados sostenidos. ​¡Déjame tu opinión en los comentarios! ¿Crees que estas cifras reflejan lo que se vive en las calles? ​#Políti¿Cuándo?TV #MorningConsult #PolíticaGlobal #ClaudiaSheinbaum #JavierMilei   Modi ",2026-03-26T23:11:17.000Z,4,1,0,5,212,48,"políti, morningconsult, políticaglobal, claudiasheinbaum, javiermilei",políti Cuándo,10600,False,MX,morning consult poll,source,Morning Consult,description,NO,"Les actualizo a la encuestadora Morning Consul, que dice que Nedra Modi está con 68% como presidente mejor aprobado, Milley bajó al número 5 con el 56%, Cade Schuman 47% de aprobación, se mantiene fuerte, Donald Trump sí se empinó totalmente, 39% de aprobación, es el presidente que más ha bajado últimamente. Entonces estos son los números de una encuestadora que en este caso Ander Manuel López Obrador ponía como la mejor del mundo porque lo tenían en segundo lugar. Entonces aquí los dejo al día y espero sus comentarios a ver si piensan que así es la realidad."
7537503193001921810,https://www.tiktok.com/@jingenierosc/video/7537503193001921810,MORNING CONSULT ! #encuestas #claudiasheimbaum #amlovers #jingenierosc #mexico #mexicanosenusa #yinger ,2025-08-12T01:22:08.000Z,480,45,30,21,3085,39,"encuestas, claudiasheimbaum, amlovers, jingenierosc, mexico, mexicanosenusa, yinger",® YINGER • JINGENIEROSC,41800,False,MX,morning consult poll,source,"Morning consult, Morning Consult, MORNING CONSULT","description, transcript",NO,"Oye, oye, ¿se acuerdan de este logotipo? Pues aquí tenemos quien se los va a recordar. Morning consult. Morning consult. Morning consult. Morning consult. Morning consult. Morning consult. Si es, cuando esta encuestadora salía de manera sustancial en las mañaneras, hoy Morning Consult ni aparece. Pero, ¿ustedes se preguntaron por qué no aparece? Porque Claudia Sheinbaum aparece con 54% de aprobación. Y confirmando con ello, que la verdadera encuesta no es la que se publica, es la que no quieren que veas. Saludos cordiales."
7598556137746664726,https://www.tiktok.com/@itvnews/video/7598556137746664726,"Two-thirds of Brits suffer from health-related anxiety, an exclusive poll for Good Morning Britain has revealed #itvnews ",2026-01-23T13:58:43.000Z,4538,743,496,0,148400,82,itvnews,ITV News,5800000,True,GB,morning consult poll,generic_only,,description,NO,"I'm tired all the time. What are the symptoms? This is what's known as health anxiety, when the fear of being ill takes over your life, leading sufferers like Vicky to spiral. You're checking how you're feeling, how you're thinking, is your heart racing too much? I was going to the doctor probably three to four times a week. Two thirds of Brits experience health-related anxiety. Over a quarter have booked a GP appointment after looking up their symptoms using AI, and almost a third feel that doing that makes them feel more anxious. There is a treatment which can help though, a type of cognitive behavioural therapy. Experts say frontline medical staff need to be trained in it. We've almost got the NHS to adopt a training programme, but they haven't quite got there yet. We can have treatments available so that the people who come up repeatedly with health anxiety can actually have an intervention. Nice, which advises the NHS, told us it is considering new guidance on health anxiety, and the government said it is investing in mental health workers while expanding NHS talking therapies. For the many still at war with their worries, it is help which is badly needed. Philip Syme, ITV News."
7425075480832822559,https://www.tiktok.com/@rononelifeuc/video/7425075480832822559,Polls status Info 2024,2024-10-13T02:05:17.000Z,39,29,6,4,326,266,,Ron_Onelifeuc,10300,False,US,morning consult poll,source,Rasmussen,"description, transcript",YES,"Good evening, I'm still reporting on the polls. The Morning Console poll was the new guy on the block during President Trump's first run at the White House, the one that he won. Morning Console was established in 2013. By election 2016, they were the most accurate poll I could find. They had to build a good reputation to lure in the big money for the next election cycle, so they had to be accurate. Today, in election 2024, they have become the official polling partner of Politico, Fortune, The New York Times, and Bloomberg News. In other words, leftist for sure. In fact, the group Media Bias Fact Check rates them somewhere between left of center and left wing in their Bias and Credibility department. That means that they are paid a lot of money to put out polling that depends on skewed data, which means that they tend in their polling samples to include a higher percentage of Democrats than they should. These skews are easy to hide from all but top polling experts. The trick is that in the last few weeks they have to start being more honest because at the end of the day they want to be right at the very end of the campaign so that they can maintain their credibility so that they can get their paying customers to pay to conduct polls the next election. This methodology strongly favors early voters and mail-in ballots because they come in very early in the process before the pollsters finishing tightening up their polls to reflect reality. So it's a very careful game that these pollsters play who court the big money from the wealthy organizations. Skew your polls to the left before October to catch the left wing voters, then gently start to bring them back to reality as the election hits the last week or two. Well, according to Rasmussen, that shift to the right is just beginning to happen now. The race has not really changed. The polling is not really any different, but exactly what we predicted is playing out right now on the national stage as people finally come to realize desperately that Kamala Harris is actually losing right now. And it's a slow motion train wreck as the few remaining mainstream media outlets with a shred of credibility prepare their viewers for what appears to be, barring like an act of God, an inevitable Harris loss. I call it the loser narrative, the point at which the uniform Democrat machine press is no longer able to convince the world that this is a vibe election driven by the next hot consumed product candidate. And if this is what the rest of October looks like, it is going to be a pretty ugly month for some people. But let's go and now Trump is winning by almost 13 points in Pennsylvania betting markets. That's a really solid lead. I really don't see it reversing too much unless something really major happens. This is probably real market activity. And then on Monday, in a very incredible way, this race, which was also deadlocked, literally just blew out to like a 10 point Trump lead in an hour. Absolutely incredible. It backed off a little bit. And just now in the last hour, look at this movement, a lot, all of a sudden, a lot of volume hit. Just within the last hour, Trump was up almost 14 points in likelihood of winning the next election. So that's it. You will see these polls favoring Trump from now on, barring an act of God, as Mark Mitchell, Rasmussen's head pollster, put it. And so we all need to be down on our knees at least once a day praying that God the Father can protect President Trump and his family. I'm still reporting from just outside the Citadel of World Freedom. Good day."
7415581029039164702,https://www.tiktok.com/@sumatithomas/video/7415581029039164702,Latest polling numbers from Morning Consult. #poll #polls #election2024 #harriswalz #CapCut ,2024-09-17T12:02:11.000Z,151,1,5,10,4772,7,"poll, polls, election2024, harriswalz, capcut",Sumati 💙 Quirk & Conscience,2055,False,US,morning consult poll,source,Morning Consult,"description, hashtags",YES,Now look at this Now
7274442895426473259,https://www.tiktok.com/@iceice5361/video/7274442895426473259,#danbongino  #danbonginoshow  #bongino  #bonginoreport  #america  #usa  #us  #news,2023-09-03T16:00:00.000Z,113,6,4,4,5983,224,"danbongino, danbonginoshow, bongino, bonginoreport, america, usa, us, news",ICE ICE,149200,False,US,morning consult poll,source,Morning Consult,transcript,YES,"A poll released this morning by Politico Morning Consult found 49% of registered voters disagreeing with the statement, Joe Biden is mentally fit. Not even a majority of Democrats who responded strongly affirmed that statement. Well, I'll let you all make the judgment whether they're correct. Well, so the question I have for you, sir, if you'd let me finish, is why do you suppose such large segments of the American electorate have come to harbor such profound concerns about your cognitive fitness? Thank you. I have no idea. Yes, sir. Do I ask the right questions? Do I ask the right questions? You always ask me the nicest questions. You're all wonderful. I know you do. All right. None of them make a lot of sense to me, but I ask. Well, let's try it. Fire away. Come on. A new year. Why are you trying so hard in your first year to pull the country so far to the left? Well, I'm not. I don't know what you consider to be too far to the left if, in fact, we're talking about making sure that we had the money for COVID, making sure we had the money to put together the bipartisan infrastructure, making sure we were able to provide for those things that, in fact, would significantly reduce the burden on working class people, but make them have to continue to work hard. I don't know how that is pointed to the left. If you may recall, you guys have been trying to convince me that I am Bernie Sanders. I'm not. I like him, but I'm not Bernie Sanders. I'm not a socialist. I'm a mainstream Democrat, and I have been. And mainstream Democrats have overrun me. If you notice, the 48 of the 50 Democrats supported me in the Senate on virtually everything I've asked. Now, we played it yesterday, so there's no need to relitigate it, but Biden's dreadful speech saying, if you're against this bill to destroy elections, you're a segregationist, you're George Wallace, which is ironic because Biden touted a George Wallace endorsement, or the endorsement of his character. Promising young politician, Joe Biden. That was George Wallace. Yeah, that happened. Watch yesterday's show. But this is how I know things are cratering for Biden. I'm not sure they can get much worse at this point, and I don't think they're going to get better. I think he is going to stay in that valley, and he's stuck there. Even Democrats like Dick Durbin, who is as radical a leftist as it gets. Dick Durbin, radical leftist Democrat senator, starting to turn on him now. So he was questioned yesterday on CNN, Dick Durbin. You'll see the story at Just the News. In my newsletter, please subscribe. Bongino.com slash newsletter, it's free. We'll email you these stories every morning. Don't spam your inbox, no worries. Dick Durbin says Biden may have gone, quote, a little too far comparing opposition to segregationists. Gee, you think? Folks, he's in a world of trouble. If you were a high profile Democrat like Dick Durbin, who's been in the Senate, I think as long as I've been alive, maybe as long as my parents and grandparents have been alive, Dick Durbin's turning on you, you're cratering out big time. This guy is in real trouble right now, Biden. And these inflation numbers are going to devastate any plan. That's why he shifted from Build Back Worse. He has no chance right now with inflation to this voting thing. And that's going to die, too. There's no chance that gets through, not with the numbers he has now. He doesn't have the votes."
7533291023028587832,https://www.tiktok.com/@nomadtvkenya/video/7533291023028587832,"BREAKING NEWS 💥 The opinion poll for the Banisa Constituency by-election, conducted by Nomad TV Kenya, has officially concluded today. Here are the results",2025-07-31T16:56:43.000Z,258,55,29,43,17900,54,,NOMAD TV KENYA,47200,False,KE,poll results election,generic_only,,description,NO,[♪dramatic percussive music build up and fade out through the video♪ [♪dramatic percussive music build up and fade out through the video♪ [♪dramatic percussive music build up and fade out through the video♪
7434002860796349738,https://www.tiktok.com/@political_clips_/video/7434002860796349738,Breaking News from the 2024 election polls 😱 #2024election #trump #kamala #viral #news #polls #vote ,2024-11-06T03:27:57.000Z,80,12,10,9,15500,60,"2024election, trump, kamala, viral, news, polls, vote",Political_Clips_,37700,False,US,poll results election,generic_only,,"description, hashtags",YES,"This is a major update of the 2024 election. According to the Associated Press, Trump has 188 points compared to Kamala Harris's 99 points. So far, Trump has won North Dakota, South Dakota, Wyoming, Nebraska, Oklahoma, Texas, Louisiana, Missouri, Kentucky, Indiana, Ohio, Tennessee, Mississippi, Alabama, Florida, South Carolina, and West Virginia. Kamala so far has won New York, Vermont, Massachusetts, Maryland, Delaware, New Jersey, Connecticut, Rhode Island, and Illinois. As of now, Virginia, North Carolina, Georgia, Wisconsin, Minnesota, Maine, Kansas, and New Mexico are leaning towards Trump, while Michigan, Colorado, New Hampshire, Washington, D.C., and Pennsylvania are leaning towards Harris. Comment below who you want to win the election."
6936895346224221446,https://www.tiktok.com/@gadgetmouse1980/video/6936895346224221446,UK poll #ukpolitics #politics #labour #conservatives #bbc #news #bbcnews #borisjohnson #tonyblair #jeremycorbyn #fyp #generalelection #election #uk,2021-03-07T12:56:53.000Z,4119,39,249,201,92300,59,"ukpolitics, politics, labour, conservatives, bbc, news, bbcnews, borisjohnson, tonyblair, jeremycorbyn, fyp, generalelection, election, uk",Gadgetmouse,117600,False,GB,poll results election,generic_only,,"description, transcript",NO,"And our view is it's going to be a hung parliament. This election is too close to call. There it is, 10 o'clock, and we say, Tony Blair is to be prime minister, and a landslide is likely. Our exit poll says another Labour landslide. Exit poll, which is this election has been won by Labour, but with a majority down from 160 to 66. And this is what we're saying. It's going to be a hung parliament with the Conservatives as the largest party. And we are saying the Conservatives are the largest party. And here are the figures, and what we're saying is the Conservatives are the largest party. Note they don't have an overall majority at this stage. Our exit poll is suggesting that there will be a Conservative majority when all the votes are counted."
7620535483642219789,https://www.tiktok.com/@nowthisimpact/video/7620535483642219789,"The White House probably has this clip on loop for Trump, but they only polled his diehard supporters. If you poll everyone, Trump has one of the worst approval ratings of any president in modern history.",2026-03-23T19:30:09.000Z,246900,16400,14040,4858,3800000,25,,NowThis Impact,6200000,True,US,poll results election,source,CNN poll,"description, transcript",YES,"I seem to have great support because CNN came out with a poll today that I'm at 100% and they said they've never seen a poll like that. The CNN poll said I'm at 100% and they've never seen that before. Take a look here. MAGA, GOP, view of Trump. Approve 100%, 100%. If you are a member of MAGA and the GOP, you approve of Donald John Trump."
7474726160719531286,https://www.tiktok.com/@brownreporter/video/7474726160719531286,German Elections 2025 Exit Poll Results coming in with CDU Leading the way with 30% of the vote… #news #germany #elections ,2025-02-23T21:15:09.000Z,279,13,37,63,38600,35,"news, germany, elections",BrownReporter,18700,False,GB,poll results election,generic_only,,description,NO,
7626014399290985744,https://www.tiktok.com/@mouse_afrika/video/7626014399290985744,"DISCLAIMER: This video presents results from randomly conducted live polls and is intended for entertainment, informational, and general demographic research purposes only.These polls are not based on scientific sampling methods and do not represent a comprehensive or statistically valid measure of public opinion. The sample size, selection process, and responses may be limited, biased, or inconsistent. As such, the figures and outcomes shown may not accurately reflect the true views, preferences, or voting intentions of the broader population. This content should not be used to determine, predict, or  influence the perceived popularity, performance, or electoral chances of any candidate or political group. Viewer discretion is advised when interpreting the results, and they should be considered as informal,  illustrative data rather than definitive or authoritative findings. ",2026-04-07T13:50:54.000Z,606,19,35,48,15000,128,,MOUSE AFRIKA,48200,False,KE,poll results election,generic_only,,description,NO,Nini nikuwa na pidia nani na Yukon? Nyani? Maraka. Don't say small. Maraka. Iyo maraka kwa sabu iyo. Hey! Bapu. Wino akwazi. Ruto damu. Ruto damu. grievous. That's life. Here. and I'm I'm I'm I'm I'm I'm I'm I'm I'm I'm I'm I'm I'm I'm I'm
7595871437563432210,https://www.tiktok.com/@mkupdatemediaug/video/7595871437563432210,"JUST IN: Updated Preliminary Results for the Presidential Polls from the Uganda Electoral Commission.  Registered voters: 21,649,067 Total votes counted: 5,323,779  Votes by candidate (so far): Yoweri Kaguta Museveni : 3,960,438 (76.25%) Robert Kyagulanyi : 1,312,047 (19.85%) #UgVotes2026 #SanyukaUpdates  Nandala Mafabi: 108,301 (2.08%) Mugisha Muntu: 29,504 (0.57%) Frank Bulira : 23,267 (0.45%) Robert Kasibante : 15,929 (0.31%) Mubarak Munyagwa: 14,742 (0.28%) Joseph Mabirizi: 10,910 (0.21%) Polling stations: 50,739 Stations reported: 22,758  Valid votes: 5,194,338 Invalid votes: 129,441  Spoiled votes: 17,281 The next update from the EC is expected at 2PM, today. ",2026-01-16T08:20:44.000Z,9972,253,413,201,153500,26,"ugvotes2026, sanyukaupdates",MK UPDATE MEDIA 🇺🇬,432500,False,UG,poll results election,generic_only,,description,NO,Sous-titres réalisés para la communauté d'Amara.org
7627151372357471510,https://www.tiktok.com/@theeconomist/video/7627151372357471510,"Could Viktor Orban's reign be about to end? In his 16 years in power the Hungarian prime minister has changed the constitution and largely taken over the courts and the media. But Peter Magyar, the leader of the opposition, is presenting a serious challenge, in Hungary's upcoming elections. Click the link to follow the polls results in The Economist's Hungarian election tracker. #hungary #Orban #Magyar #politics #election",2026-04-11T10:00:00.000Z,79600,4038,5874,1053,1000000,153,"hungary, orban, magyar, politics, election",The Economist,1400000,True,GB,poll results election,generic_only,,"description, transcript",NO,"Could Hungary's Prime Minister, Viktor Orbán, be defeated? Hungary is holding its most important election since the end of communism in 1989. Viktor! Viktor! And Péter Magyar, the leader of Hungary's opposition party, is presenting a serious challenge to Orbán's 16-year-long reign. Since taking power, Viktor Orbán has changed the constitution to make it easier for him to win elections, and he has largely taken over the courts and the media. He has won praise from Donald Trump and Vladimir Putin. He's been right on immigration. Look what's happened to Europe. And has been a thorn in the EU's side. Under his leadership, Hungary has become the most corrupt country in the EU. Its economic growth is dismal. Many Hungarians are turning against Orbán, and it looks increasingly likely that he will lose the election to Magyar. Magyar started out in politics working for Orbán's party, Fidesz. But in 2024, he quit, denouncing the party for protecting officials who had covered up the sexual abuse of children in state-run residential homes. We will follow the government's decision, and we will say that this is as far as we can go. We will think about anything. He soon took over TISA, which was then a tiny centre-right party. After a few months of frenzied campaigning, he won 30% of the vote at the European Parliament election. Support for TISA grew among voters who were fed up with political corruption and weak economic growth. By March 2026, it was polling at 47%. Magyar has carefully avoided overtly liberal stances, instead focusing on corruption, inflation and deteriorating public services. TISA's candidates for parliament are largely new to politics, with most coming from business or civil society. And Magyar has made a complete break with the parties that led the opposition over the past decade. A big lead in the polls is no guarantee of a win, though, and Orbán has huge advantages. Much of the Hungarian media serves as his megaphone, and he has spent over a decade tilting the electoral system to his benefit. But almost every other party has stood down to maximise Magyar's chances. And if he does win, the effect of Viktor Orbán's ousting would be felt in Moscow, Brussels and Washington."
7622236981006798097,https://www.tiktok.com/@mouse_afrika/video/7622236981006798097,"Roysambu/marurui/ Disclaimer: This video presents results from randomly conducted live polls and is intended for entertainment, informational, and general demographic research purposes only.These polls are not based on scientific sampling methods and do not represent a comprehensive or statistically valid measure of public opinion. The sample size, selection process, and responses may be limited, biased, or inconsistent. As such, the figures and outcomes shown may not accurately reflect the true views, preferences, or voting intentions of the broader population. This content should not be used to determine, predict, or  influence the perceived popularity, performance, or electoral chances of any candidate or political group. Viewer discretion is advised when interpreting the results, and they should be considered as informal,  illustrative data rather than definitive or authoritative findings. These polls are not based on scientific sampling methods and do not represent a comprehensive or statistically valid measure of public opinion",2026-03-28T09:33:20.000Z,21100,842,705,726,525500,72,,MOUSE AFRIKA,48200,False,KE,poll results election,generic_only,,description,NO,"Majority Wins Majority Wins Na shagwa Aye Ranzo wako hapo? He, yuko da Ranzo is a man with no scandals Are you sure? Luto, luto Mwenye mwenye Yuko sawa, yuko sawa Sini mkira Mpena nani yako? Na shagwa, luto, matianyi Sikuna, karuwa, kilonzo Hata si yuko shuwa Na shagwa, luto, sikuna, sinijui Karuwa niti, kilonzo hapana Matianyi, matianyi Matianyi Kisi ni sikuna Very good Very good Nani yana kubambe? Aye, kwenye uliza Tuhende ba Tuhende uliza buja Mwenye mkira luto Sikuna kwa sawa Lakini kwanza Kwanza wacha suku Very good"
7627446400963415318,https://www.tiktok.com/@emlynpearce/video/7627446400963415318,An extraordinary result in a Kent council by-election poses fascinating questions about the political direction of the U.K. #greenparty #kent #reformuk,2026-04-11T10:27:42.000Z,17300,1114,636,478,152700,188,"greenparty, kent, reformuk",Emlyn Pearce,158500,False,GB,poll results election,generic_only,,transcript,NO,"There's just been the most extraordinary by-election result at Kent County Council, and I actually don't know what to make of this. So you might know that Kent County Council is regarded as reform's flagship council. They took that council from the conservatives after the conservatives had run it for decades. But since they took control of the council, there's been a lot of bad press about infighting, inefficiencies, all kinds of things going wrong. Every week it seems like something else has gone wrong at Kent County Council. But now we have this incredible result where the Green Party have taken a seat from reform, the Green Party up 26.7%, and every single other party has lost support. Reform down 7%, the conservatives down 4.5, Labour down 11.6, and the Liberal Democrats down 1.9. And what this seems to suggest is that people are going directly, at least some people are going directly from reform to the Green Party. The other day I made a video about national polling results and I pointed out that the only parties that seem to be changing in terms of their support are reform and the Green Party. Reform are losing support quite rapidly, the Green Party seems to be gaining it quite rapidly, and the other three main parties are pretty static. Now in that video I said there was a possibility of two things happening. Either reform is losing support to its left, to Labour, the conservatives, and the Liberal Democrats, and that those parties then in turn are losing support to their left and then the Green Party is rising. And I said that the other possibility is that people are going straight from reform to green, which actually I thought was less likely because they seem so far apart. But this result from Kent, I think, seems to suggest that at least some people are going straight from reform to green. Now for those of us who are deeply into politics, I think we forget sometimes that a lot of people who aren't that interested in politics don't necessarily think of right wing and left wing. They're not gonna think, oh, I support reform and therefore I'm right wing. And those people might not be so surprised by people going from reform to green because there may be similar things about the messages of both parties that resonate with those people. And I think actually what reform and green have in common is populism. So the idea that they represent the people or the populace against corrupt elites. Now where reform have gone wrong in the last few months is that they have actually invited so many of those corrupt elites into their party. People like Nadeem Zahawi, millionaires who don't pay their taxes, are now joining reform. And that sends the message that maybe they aren't as against the elites as they said that they were. But the Green Party may now be the anti-elite party. And it's fascinating to see a part of the country like Kent, which has always been right wing, before reform, like I said, the Tories were in control for decades. And now it seems to be willing to get behind the Green Party. So this is incredible. This is an incredible moment. And I wonder also if it may be the case, as I suggested a few months ago, that running councils might be a curse for reform. Because when people see them in action, they aren't so sure that reform can be trusted to run the country."
7625926447068187921,https://www.tiktok.com/@mouse_afrika/video/7625926447068187921,"DISCLAIMER: This video presents results from randomly conducted live polls and is intended for entertainment, informational, and general demographic research purposes only.These polls are not based on scientific sampling methods and do not represent a comprehensive or statistically valid measure of public opinion. The sample size, selection process, and responses may be limited, biased, or inconsistent. As such, the figures and outcomes shown may not accurately reflect the true views, preferences, or voting intentions of the broader population. This content should not be used to determine, predict, or  influence the perceived popularity, performance, or electoral chances of any candidate or political group. Viewer discretion is advised when interpreting the results, and they should be considered as informal,  illustrative data rather than definitive or authoritative findings. ",2026-04-07T08:09:41.000Z,948,34,56,69,26300,159,,MOUSE AFRIKA,48200,False,KE,poll results election,generic_only,,description,NO,
7627808004435397910,https://www.tiktok.com/@speakthetruthnoww/video/7627808004435397910,The real polls not the lying polls of main stream media that main ally of Green Party - Reform Party is winning the election in Uk,2026-04-12T09:50:56.000Z,39,,0,4,293,108,,speakthetruth,3161,False,GB,poll results election,generic_only,,"description, transcript",NO,"My friends, the mainstream media, obviously not our friend, the mainstream media is trying desperately to usher in Green Party. Because Green Party, obviously the policies of Green Party will carry on with the same, I would say actually worse than what the Labour's did. If you think the immigration now is uncontrolled and out of hand, just wait and see what Green Party will do. If you think that we have problems now, just see what Green Party will do. If you think now that our schools with our children, morally speaking, there is too much of things that children shouldn't hear about, wait and see what Green Party will do. This all plays in what the mainstream media wants to do, so obviously they will support Green Party. They are not going to support a party that wants to put Britain first, a party that wants to cleanse the slate. Now they come with lies, they say that Green Party is first, manipulation of polls, obviously. The reality is far from what they present, they want to discourage us. This is how the polls really look like, take a look and let's do something about it. Spread the truth, spread this video, or do yourself a video speaking about the reality so our patriots will not be discouraged. Let's carry on spreading the truth and fight against lies. God bless you."
7627953515444325662,https://www.tiktok.com/@facethenation/video/7627953515444325662,"Americans are growing increasingly concerned about the war with Iran and its impact, our latest CBS News poll finds, as approval of the Trump administration's handling of the conflict has dropped to 36%. #trump #iran #war #news ",2026-04-12T19:15:42.000Z,500,8,33,38,24500,20,"trump, iran, war, news",Face The Nation,844900,True,US,poll results election,generic_only,,"description, transcript",YES,"Americans are growing increasingly concerned about the war with Iran and its impact. Our latest CBS News poll finds, as the approval of Donald Trump's handling of the conflict has dropped to 36%. Back home, the president's ratings on handling of inflation are at the lowest level of his second term, with only 31% approving."
7623713006664289549,https://www.tiktok.com/@cnn/video/7623713006664289549,"CNN’s David Chalian breaks down a new poll showing just 31% of Americans approve of President Donald Trump’s handling of the economy, a record low, while 65% say his policies have worsened conditions.",2026-04-01T09:00:17.000Z,14500,182,596,521,274100,98,,CNN,14400000,True,US,poll results election,source,CNN poll,"description, transcript",YES,"Donald Trump has just hit a record low approval rating on his handling of issue number one. On the economy, only 31% of Americans approve of the way Donald Trump is handling that issue, and it is far and away the issue that Americans consistently say is their most important. Only 71% of Republicans approve of the way he's handling the economy. We've seen some slippage there from members of his own party. Nearly 2 3rds of Americans, 65% in our brand new CNN poll, say that Donald Trump's policies have worsened economic conditions in this country. That's a 10% higher number than it was just in January. On the issue that is most important to Americans, that was a calling card of Donald Trump's, his 31% approval rating on the economy now is a career record low across both terms of the Trump presidency. And $4 a gallon gasoline, that is not going to help Donald Trump's political predicament. 63% of Americans in our poll say that the rising cost of gas is causing at least some financial hardship on their household. Donald Trump's overall approval rating in this poll stands at 35%. That is a near career record low for him. It's been consistently at this low level for some time, and that is causing some real panic inside the Republican Party as the midterm election day in November approaches."
7498844928143887621,https://www.tiktok.com/@cbcnews/video/7498844928143887621,Canada reached its highest voter turnout since 2015. #CBCNews #News #Election2025 #FederalElection #CdnPoli #Vote,2025-04-29T21:08:32.000Z,1887,80,76,47,68100,44,"cbcnews, news, election2025, federalelection, cdnpoli, vote",CBC News,4000000,True,CA,poll results election,generic_only,,transcript,NO,"That is the total votes. It will go up a little bit because there are still a few polls still reporting, but the last time we were anywhere near 68% was 68.3% and that was in 2015 and at the time it was the highest since 1993. So we weren't tracking quite as high as some people thought given the huge turnout over the Easter long weekend, but that's still better than we've had in some time and does speak to a level of engagement certainly by Canadians, but not anywhere near you know where people talking about potentially 75% when we saw the big turnout over the Easter long weekend. The last time we were in the 75% voter turnout was in 1988, but this one just over 68% and again could go up a little bit. Those are early estimates by Elections Canada."
7595873353953545528,https://www.tiktok.com/@nbstvug/video/7595873353953545528,"VIDEO: Provisional results from the presidential election are coming in from across Uganda, as vote tallying continues after yesterday’s polls. #NBSUpdates #UgVotes2026 ",2026-01-16T08:28:21.000Z,15300,594,1242,658,385400,104,"nbsupdates, ugvotes2026",NBS TV,2100000,False,UG,poll results election,generic_only,,description,NO,"contenders of the eight presidential candidates are top contenders so far. The 53% is a National Resistance Movement at 4,709,643, representing 70.48%. You also have Robert Chakwune Sentam coming in second at 1,672,364, representing 25.03%. Now these are the top contenders in this particular race so far of what we've received from the District National Talus Centers. Again, a reminder that this is indeed provisional and the Electoral Commission will be announcing in due course what that is all about. But let's take a look at how they have fared in the regions. For example, if you go to the Western region itself, you have about 3,568,104 and we are again advising that this is indeed district-wise data that we have. And of these, you're looking at a voter turnout there of 58.90%. Valid votes so far, you're looking at 2,051,637 and of these, that is what you're seeing 1,753,638, representing 85.34%. You also have the national platform of this particular cake, looking at 242,260 votes, representing 11.79 overall and this is for the Western region of the 53% that we have so far."
7622671508342689025,https://www.tiktok.com/@mouse_afrika/video/7622671508342689025,"Disclaimer: This video presents results from randomly conducted live polls and is intended for entertainment, informational, and general demographic research purposes only.These polls are not based on scientific sampling methods and do not represent a comprehensive or statistically valid measure of public opinion. The sample size, selection process, and responses may be limited, biased, or inconsistent. As such, the figures and outcomes shown may not accurately reflect the true views, preferences, or voting intentions of the broader population. This content should not be used to determine, predict, or  influence the perceived popularity, performance, or electoral chances of any candidate or political group. Viewer discretion is advised when interpreting the results, and they should be considered as informal,  illustrative data rather than definitive or authoritative findings. ",2026-03-29T13:39:08.000Z,8007,232,313,309,202200,62,,MOUSE AFRIKA,48200,False,KE,poll results election,generic_only,,description,NO,Ndiyoza 100% 100% Ruto Teso Ruto Teso Ruto Ruto Ruto Ruto Ruto Ruto Ruto Ruto Ruto Ruto Ruto Mu Dan Mu Dan Ruto Ruto Ruto Teso Teso Teso Teso Teso Teso Teso Teso Teso Teso Teso Teso Teso Teso Teso Teso Teso Teso Teso
7474664811713023274,https://www.tiktok.com/@theplanker/video/7474664811713023274,2/23 12PM ET #greenscreen #breaking #news #germany #afd #jdvance #elonmusk #democracy #politics #worldnews #breakingnews,2025-02-23T17:17:50.000Z,180,9,13,13,7268,70,"greenscreen, breaking, news, germany, afd, jdvance, elonmusk, democracy, politics, worldnews, breakingnews",Alex Plank,118400,True,US,poll results election,generic_only,,transcript,NO,breaking news out of Germany where we have our first exit polls for the contentious election where the fight for democracy is in the balance the conservative CDU CSU has won Germany's federal election according to this exit poll and the far-right AFD that's right the far-right AFD that JD Vance and Elon Musk have both promoted in Germany are in second place here you can see that BNO news has posted a chart from DW which is a German news organization where you can see that the AFD is in 19.5 that is considerable and definitely not a good sign but as you know this is just an exit poll and exit polls are not always accurate so hopefully things are a little bit better than what we're seeing here I just think that you know this is scary you would think that Germany would be more scared of this considering their history
