post_id,url,description,create_time,digg_count,share_count,collect_count,comment_count,play_count,video_duration,hashtags,profile_username,profile_followers,is_verified,region,_search_keyword,_platforms,_match_source,_topic,_transcript,_relevance,_info_vs_trading
7436953443568323882,https://www.tiktok.com/@mardoclips/video/7436953443568323882,Polymarket Ceo Raided by the FBI!! #DidYouKnow #TiktokHumanitiesCampaign ,2024-11-14T02:17:42.000Z,87,9,7,4,3145,80,"didyouknow, tiktokhumanitiescampaign",DO,21800,False,CA,polymarket biden,polymarket,description,YES,"The FBI just raided this man's home for predicting the outcome of the election correctly. So this 26-year-old entrepreneur founded this betting company called ParliMarket. If you don't know what ParliMarket is, it's a platform where users can bet on elections, wars, sports, etc. Elections betting was legalized in the U.S. recently, but ParliMarket had to restrict access to Americans since 2022 because the CFTC accused them of fraud. Now, despite access being restricted to Americans, users on the platform were able to predict correctly that Donald Trump would win when majority of the mainstream media had it wrong. They even predicted correctly that Joe Biden would drop out of the race. Now, the people are spending and making insane amounts of money on ParliMarket. One guy, whom they are now calling the Trump whale, profited over $85 million on the Trump win. And guess what? He's not even American. He's French. Now, some people are associating this with Peter Thiel, who is one of the largest investors in ParliMarket and who is also a big Trump and J.D. Vance supporter. Other people are saying that this is retaliation of the Biden administration against ParliMarket only because they were right when everyone else was wrong. That's bullshit. What do you think?",RELEVANT,INFORMATION
7452199889120857387,https://www.tiktok.com/@political.popcorn/video/7452199889120857387,#biden #trump #polymarket,2024-12-25T04:21:40.000Z,10,,0,4,346,14,"biden, trump, polymarket",Political Popcorn,27,False,US,polymarket biden,polymarket,"description, hashtags",YES,Polly market is kind of wild for this. People are betting on who Biden will pardon. 5% say Trump. Who is betting their money on this? Someone please explain this to me in the comments. Why would he pardon Trump?,RELEVANT,INFORMATION
7450922233045814571,https://www.tiktok.com/@political.popcorn/video/7450922233045814571,#polymarket ,2024-12-21T17:43:44.000Z,64,,7,8,5632,15,polymarket,Political Popcorn,27,False,US,polymarket biden,polymarket,"description, hashtags, transcript",YES,"It's a tough day if you made this bet. Polymarket says there's a 99% chance that the U.S. government will shut down. After two failed attempts this week, Senate finally passed a stopgap funding bill. By a Christmas miracle, the government is not shutting down. What do you think about this?",RELEVANT,INFORMATION
7437680735051369770,https://www.tiktok.com/@thehomelessnurse/video/7437680735051369770,"The Federal Bureau of Investigation seized the phone of the founder and chief executive of Polymarket, the  crypto-based prediction market that was a popular platform for bets on the U.S. presidential election, a person familiar with the matter said. #biden #fbi #news #trending #elite #abuseofpower",2024-11-16T01:19:58.000Z,86,4,14,11,6446,,"biden, fbi, news, trending, elite, abuseofpower",The Homeless Nurse,3153,False,US,polymarket biden,polymarket,description,YES,You,RELEVANT,INFORMATION
7451467855662452014,https://www.tiktok.com/@trending_with_ty/video/7451467855662452014,Is the US gov going to be shut down?!? #us #shutdown #polymarket ,2024-12-23T05:01:01.000Z,15,1,4,7,1549,37,"us, shutdown, polymarket",trending_with_ty,2727,False,US,polymarket biden,polymarket,"description, hashtags, transcript",YES,"Okay, so I was scrolling around and finding the things that the most people are betting on on poly market And this is one of them almost 25 billion dollars is going into will the US government be shut down Apparently there's a 99% Chance. Okay, that's that's this close to being a hundred. Okay, so this got me thinking very interesting So I scrolled down and I was like, okay. What is this? What does this mean? Okay, what? Walk me through this poly market. So apparently it goes through outcome proposed Disputed outcome proposed disputed and a final review you have I believe at this point now Less than a day left to go put money on this. So check it out. Go see it now",RELEVANT,INFORMATION
7451337778144546091,https://www.tiktok.com/@upcloseinsights_/video/7451337778144546091,Hot take? #polymarket #abortionban,2024-12-22T20:36:15.000Z,1,,0,4,520,16,"polymarket, abortionban",upcloseinsights_,25,False,US,polymarket biden,polymarket,"description, hashtags",YES,"As much as I hate abortion and think there should be a national ban, do we think that Trump is going to implement that? There's only a 9% chance based on this market. Bets are saying this likely won't happen. Honestly, I think the same. The top holder here has made $237 profit off of this market.",RELEVANT,INFORMATION
7394391502778092801,https://www.tiktok.com/@trantriluxury/video/7394391502778092801,💸😃😗😳😔 Một trader mất 2 triệu USD vì đặt cược Joe Biden thắng cử tổng thống Mỹ! Vào ngày 22/07. một trader trên Polymarket đã mất khoảng 2 triệu USD sau khi ông Joe Biden thông báo rút lui khỏi cuộc tranh cử năm 2024. Hãy cùng TradeCoinVN cập nhật các diễn biến mới nhất về cuộc bầu cử Mỹ bạn nhé!,2024-07-22T09:35:46.000Z,2,,0,0,524,,,TRẦN CHÍ LUXURY,2369,False,VN,polymarket biden,polymarket,description,YES,🎵 🎵 🎵,RELEVANT,INFORMATION
7595288800671075607,https://www.tiktok.com/@aupatraders/video/7595288800671075607,Abonne toi 😁 @aupatraders Polymarket est super utile pour trader les marchés ! #trading #business #reels #argent #motivation #mindset #entrepreneur #argentenligne #money #ecommerce,2026-01-14T18:39:45.000Z,1057,220,663,12,35000,30,"trading, business, reels, argent, motivation, mindset, entrepreneur, argentenligne, money, ecommerce",Aupa Traders,69300,False,FR,polymarket biden,polymarket,"description, transcript",YES,"For traders, I'd say it's essential. Here we're on Polymarket, it's a site where you'll see all the probabilities of things happening in the world. Like, the probability that Donald Trump will get killed in 2026, well, that probability exists in Polymarket. And so, when you're a trader, your goal is to try to predict things, and in fact, you have stats of absolutely everything. So it's really super interesting. Like, if you click, for example, on Trump here, or if you put, like, the Federal Reserve in the searches, you can see, for example, you have all the rates for January, for March, will the Fed go down, will it keep its rates? And I used it recently, and it just became the basis of my trading in 2025. So 2026, it's really going to be a big site to look at for traders.",RELEVANT,TRADING
7609755702982233366,https://www.tiktok.com/@roroelguapo/video/7609755702982233366,Les marchés de prédictions seront la norme d’ici quelques années. Apprenez à comprendre comment ils fonctionnent et comment en tirer profit. #futarchie #polymarket #politique #france ,2026-02-22T18:18:43.000Z,5251,376,1247,39,91000,120,"futarchie, polymarket, politique, france",roroelguapo,405200,False,FR,polymarket vance,polymarket,"description, hashtags",YES,"Polly Marquette was banned in France after a Frenchman won 85 million dollars by betting on Trump's victory in the presidential elections. And this guy understood something that no one had understood yet, it's that the polls in the media were right in 70% of the time, they were giving a super tight fight, 50-50, between Trump and Kamala Harris, while the prediction markets, themselves, were right in 95% of the time, and were giving Trump a wide advantage. But then, why is there such a gap? Well, it's very simple, from the moment you put your nose in it, well, you tell less bullshit right away. And so, there's an economist named Robin Henson who asked himself a crazy question, he said to himself, well, wouldn't we integrate the prediction markets to govern a country? Since they're always right. This principle is called the Futarchy, and you'll probably hear about it in 5-10 years. The Futarchy's principle is simple, citizens must vote for big political decisions. Let's say, increase purchasing power or reduce public debt. If people vote to increase purchasing power, the government, at that moment, will propose a law. So, let's say, increase the SMIC to 2,000 euros. At that moment, you have a prediction market that opens, with a very simple question, will the median purchasing power of a Frenchman increase in 3 years if the SMIC goes to 2,000 euros? People will vote for yes or for no. If there's more yes, the law will pass, if not, it will be rejected. And now, you're probably thinking that it's never going to work, because people will vote for their own interests, but if you have a SMICer who votes yes just because he thinks he'll be richer with a SMIC at 2,000 euros, but the reality is that all the bosses will fire you, that there will be more unemployment, that tasks will be automated, and that, in the end, purchasing power won't increase, well, people who will have voted yes will just lose money. With time, they'll just learn one thing, it's that in the prediction markets, we don't vote for what we want, but for what will work. And that's why, with the Futarchy, we can't manipulate political decisions anymore. And if you tell yourself that you'll never do anything against a billionaire who absolutely has to pass a law even if it's crap, well, he'll just have to put millions of euros on it. If it's totally stupid, well, everyone will vote for the opposite. And in the end, this billionaire, by putting a lot of money on a totally stupid event, he'll just increase the cost of a super probable event. So in the end, if it doesn't work, because it's logical, people will just take their money. So it makes all political decisions extremely difficult to manipulate. So the question to ask ourselves today is, would the prediction markets, and therefore collective intelligence, make better political decisions than our politicians?",RELEVANT,TRADING
7528869968469855510,https://www.tiktok.com/@magatrux1/video/7528869968469855510,"🚨 BREAKING: According to Polymarket, Vice President J.D. Vance is currently seen as the leading contender for the 2028 U.S. presidential race. Would you support his candidacy?  #BreakingNews #jdvance ",2025-07-19T19:00:44.000Z,178,4,7,75,5815,9,"breakingnews, jdvance",Maga TruX,1067,False,US,polymarket vance,polymarket,description,YES,,RELEVANT,INFORMATION
7578686112223284494,https://www.tiktok.com/@60minutes/video/7578686112223284494,"One of Polymarket’s biggest bettors, Domer, wagered on who would be Donald Trump’s running mate. He started betting on J.D. Vance five months before he was selected, when Polymarket gave Vance only a 2% chance. He tells 60 Minutes his strategy. “Buried in one of the articles for why he picked Mike Pence is that Mike Pence had a one-syllable name, and Trump has a one-syllable name, and Trump is very into marketing. And so I was looking at the names, and I was like, ‘Who is one syllable?’ And not only is Vance one syllable, he's only two letters off of Pence,” explains Domer. He won $250,000 when Vance was selected.  #predictionmarket #polymarket #forecasting #jdvance #vicepresident ",2025-12-01T00:53:12.000Z,84100,5626,3553,363,1700000,33,"predictionmarket, polymarket, forecasting, jdvance, vicepresident",60 Minutes,3200000,True,US,polymarket vance,polymarket,"description, hashtags",YES,"What did you see that made you think, oh, he might pick J.D. Vance? So that goes back to 2016, when he picked Mike Pence. And buried in one of the articles for why he picked Mike Pence is that Mike Pence had a one-syllable name. And Trump has a one-syllable name. And Trump is very into marketing. And so I was looking at the names, and I was like, who's one-syllable? And not only is Vance one-syllable, he's only two letters off of Pence. So you bet $4,000, and you ended up winning $250,000? Yes. Yeah. It's a smart play. It is. Good bet. Yeah.",RELEVANT,TRADING
7558973747076599070,https://www.tiktok.com/@cyber_warrior76/video/7558973747076599070,"JD Vance leads the 2028 U.S. Presidential betting markets at 28%, followed by Gavin Newsom at 23%. AOC, The Rock, Marco Rubio, and Andy Beshear trail far behind. Data reflects prediction market sentiment, not polls — but momentum is clear: the map’s changing fast. #polymarket ",2025-10-08T21:58:54.000Z,37,1,1,9,8896,43,polymarket,Cyber News Network,66500,False,US,polymarket vance,polymarket,"description, hashtags, transcript",YES,"So, the 2028 race just got real. J.D. Vance is leading the prediction markets on poly market at 28%, overtaking every major name in the game. Gavin Newsom right behind 23%, climbing fast after a recent surge in media coverage. AOC sits at 7%, while Dwayne, the Rock Johnson, has muscled his way up into 5%, up one point. The rest, Rubio at four, Beshear at three, barely moving the needle. But here's the catch, look at the gold line. J.D. Vance has been trending up all month, while the blue and orange trails show the opposition stalling. 2028 isn't going to be politics as usual. This looks like the beginning of a major power shift. So, again, this is all prediction markets here, out of the poly market, just something interesting to show. Love to get everybody's thoughts on this.",RELEVANT,INFORMATION
7542563134054092063,https://www.tiktok.com/@nowtalkaboutit/video/7542563134054092063,JD Vance will become President in 2028 #jdvance #fyp #Polymarket #greenscreen ,2025-08-25T16:37:35.000Z,8,1,0,1,432,57,"jdvance, fyp, polymarket, greenscreen",nowtalkaboutit,241,False,US,polymarket vance,polymarket,"description, hashtags",YES,"It seems like we already know who will be our president in 2028 according to poli markets with 50% chance of being a president is Alexander Cortez with 20% chance of being the president on 2028 we have Gavin Newsom and the number one according to poli market our President will be the one and only JD Vance with 25% What's your opinion on this if you didn't know poli market pretty much is it's just you're betting pretty much People bet on what they think and what they're behind. So let me know in the comments What do you think and do you think JD Vance have a chance to be a president of? 2028 of the United States, let's say",RELEVANT,INFORMATION
7543220153912265985,https://www.tiktok.com/@tcxcapital/video/7543220153912265985,Con trai cả ông Trump rót vốn và làm cố vấn cho Polymarket #tcxcapital #crypto #polymarket,2025-08-27T11:06:58.000Z,1031,36,108,3,113500,21,"tcxcapital, crypto, polymarket",TCX CAPITAL,3261,False,VN,polymarket vance,polymarket,"description, hashtags, transcript",YES,"His son-in-law, Tram Vuoc, has made crypto and finance move when he poured tens of millions of dollars into Polymarket and sat down to advise. This is a platform that was once banned in the US, is now suddenly legal again, backed by both money and politics. This return not only pushed Polymarket against Coinbase, Robinhood, but also turned Predicton Market into a new battlefield between finance, crypto and politics, just as the US election heat is boiling.",RELEVANT,INFORMATION
7528880021864221965,https://www.tiktok.com/@mytaketoday1/video/7528880021864221965,Polymarket has JD Vance as the favorite to be president in 2028... ,2025-07-19T19:40:17.000Z,32,1,1,29,958,207,,mytaketoday,402,False,US,polymarket vance,polymarket,"description, transcript",YES,"So, Polymarket came out with betting odds that JD Vance will win the presidency in 2028. I mean, what are we doing here, man? Why can't we just find someone who's just righteous, someone who's like, this goes for both sides too, damn it, and Republican, why can't we find someone who doesn't have a ton of baggage or is linked to some crazy ideology like JD Vance, man? This is totally insane. I don't understand, what the heck, bro. JD Vance is super dangerous, I don't know if you know, he's pretty much the lackey of Peter Thiel, and Peter Thiel is one of the most, how do I put this politically correct? Let's just say he's not the best person in the world, and that's a far stretch. Obviously, all the things with Palantir and spying on people, and a lot of people didn't like that. JD Vance is directly linked with that, and also, I mean, he just reeks of evilness, bro. I mean, come on, dude, let's look at this clip of him talking about how peace and safety is something of the Antichrist, and yeah, we shouldn't have peace and safety then? I don't know. What is his point? What is going on here? You're an investor in AI, you're deeply invested in Palantir, in military technology, in technologies of surveillance, in technologies of warfare, and so on, right? And it just seems to me that when you tell me a story about the Antichrist coming to power and using the fear of technological change to sort of impose order on the world, I feel like that Antichrist would maybe be using the tools that you were building, right? Wouldn't the Antichrist be like, great, we're not gonna have any more technological progress, but I really like what Palantir has done so far, right? Isn't that a concern? Wouldn't that be the irony of history, would be that the man publicly worrying about the Antichrist accidentally hastens his or her arrival? Look, there are all these different scenarios. I obviously don't think that that's what I'm doing. I mean, to be clear, I don't think that's what you're doing either. I'm just interested in how you get to a world willing to submit to permanent authoritarian rule. Will, but again, there are these different gradations of this we can describe, but is this so preposterous, what I've just told you, as a broad account of the stagnation, that the entire world has submitted for 50 years to peace and safetyism? This is 1 Thessalonians 5.3, the slogan of the Antichrist is peace and safety, and we've submitted... Not to mention that both of these dudes pretty much are techno-feudalists, and they learned all they had wanted to learn from Curtis Yarvin, this loser who felt like he was left out, so he just wanted to make a techno-feudal state. We can't afford any more degradation to this country, man. I don't know if you know what a techno-feudal state is, but basically corporations own cities, and you work for the corporation and not the government. It's a form of techno-libertarianism. It's ridiculous. It's disgusting. And you're basically under the yoke of some form of corporation, similar to when they had company towns back in the day. You get paid in their currency, and really you're not going to be able to leave. It's terrible, bro. Anyways, that's who we want as Americans to be the next President of the United States.",RELEVANT,INFORMATION
7603850941065989396,https://www.tiktok.com/@methods427/video/7603850941065989396,#Kalshi9061,2026-02-06T20:25:20.000Z,11,,0,0,531,74,kalshi9061,Methods,2,False,NZ,kalshi election,kalshi,"description, hashtags, transcript",YES,"Kalshi made $14.5 million from the 2024 presidential election. Essentially how Kalshi works is it lets you buy a $1 contract that executes if a binary event happens. And then they set the price of the $1 contract to make it so everyone who thinks one of the binary options will happen will account for the payment to everyone who thinks the other option will happen. Meaning that the cost to say yes or no to an option will always equal $1. And this is all to say that Kalshi doesn't make money when you lose a bet. All their money just goes to the people who bet on the other binary outcome to happen. Instead, Kalshi takes a two cent fee on every $1 contract and they also made $9.6 million from non-presidential election based contracts. Bring them to $24 million where they paid their 224 full-time employees $8 million collectively where most of their payments are obviously in stock options. They spent $6 million on servers, only $4 million on marketing, which is remarkable due to their grassroots free marketing strategy. Where with $2 million in legal costs, $2 million to their admin and overhead, they're left with $2 million left over. I hope this made sense and follow for more.",RELEVANT,INFORMATION
7573754101075315999,https://www.tiktok.com/@cbssundaymorning/video/7573754101075315999,"The prediction market Kalshi, where people can place wagers on their interests, called the 2024 election well before TV networks did: ""It was crazy."" As prediction markets expand, they're coming under the scrutiny of some state regulators and attorneys general.",2025-11-17T17:54:25.000Z,1810,110,334,34,100300,34,,CBS Sunday Morning,832000,True,US,kalshi election,kalshi,description,YES,"Tariq Mansoor and Luana Lopez Lara are former Wall Street traders turned co-founders of Kelshi. People can make money on what they know, actually monetize their knowledge, monetize their hobby because everyone's an expert on something. Kelshi made a name for itself in the 2024 election. Just over one week away from election day and the race is neck and neck. It looked close, unless you were keeping an eye on Kelshi, which called the race well before the TV networks did. It was like Kelshi, then Fox, then CNN. How did that feel? It was crazy.",RELEVANT,INFORMATION
7562615516456570143,https://www.tiktok.com/@podcasthighlight2/video/7562615516456570143,Kalshi CEO explains how Kalshi went MEGA VIRAL when the Election took place 😳 #kalshi #fyp ,2025-10-18T17:30:51.000Z,8,,2,0,765,26,"kalshi, fyp",Podcast Highlights,32400,False,US,kalshi election,kalshi,"description, hashtags",YES,"And if you structure that market and people get paid $1 if it does and $0 if not, then effectively the price at which it's trading, let's say that people are buying at $0.50, is actually the forecast, the probability, the chance that this event happens. And so we got really excited about this idea because one, if you could build that, it should in theory be one of, if not the largest financial market, because it's the broadest, it's capturing the largest universe of things.",RELEVANT,TRADING
7595993113143889182,https://www.tiktok.com/@cbsmornings/video/7595993113143889182,"Luana Lopes Lara is the youngest self-made female billionaire at age 29, according to Forbes Magazine. She co-founded Kalshi, the first federally-regulated exchange dedicated to trading on the outcome of future events, like when a musician might release a new album to which candidate will win an election. Lopes Lara told CBS Mornings why she’s passionate about “giving an opportunity for people to make money on what they know” and breaks down some of the safeguards she says are in place to try to prevent insider trading. #kalshi ",2026-01-16T16:13:12.000Z,9191,980,1098,232,280400,490,kalshi,CBS Mornings,3800000,True,US,kalshi election,kalshi,"description, hashtags, transcript",YES,"The youngest self-made female billionaire, according to Forbes magazine. At just 29 years old, Luana Lopez-Lara dethroned scale AI co-founder Lucy Guo, who had recently taken the title from Taylor Swift, and co-founded her startup, Kalshi, with MIT classmate Tarek Mansour in 2018. Kalshi is the first federally regulated exchange dedicated to trading on the outcome of future events. You can signify yes or no contracts on a range of topics, from, for example, who's going to win an election, to who will be a bridesmaid at Taylor Swift's wedding. You can also trade on which team will become Super Bowl champions, or who's going to be named Best New Artist at the Grammys. Kalshi has raised $1 billion in funding last year, valuing the company at $11 billion. Luana Lopez-Lara joins us now. Welcome. Thank you so much for having me. And congratulations to all of your successes. Thank you so much. I appreciate it. All right. So let me ask you this. You've argued that Kalshi is closer to a stock market than a gambling platform, because it offers price discovery on real-world events. But unlike stocks, these contracts don't represent ownership. They don't represent cash flows or any kind of productive enterprise. They're basically purely paying out on an outcome. So when does that price discovery, I guess, become a semantic distinction, rather than a meaningful economic one? That is a great question. For us, the very important thing about financial markets in general is about, as you said, pricing the future in a better way, but also giving opportunity for people to make money on what they know and what their passions are. And there's a lot of different financial structures, right? Options, swaps, futures that operate in a lot of different ways. But for us, the important thing is to have better unbiased information about the future and allow folks like one of our biggest users is an Ariana Grande super fan. And he actually turned a passion for music and music charts to be able to pay back student loans, buy a car, put himself through a master's degree. It's just way more people know about a lot of different things than just picking stocks. And it's important to expand what people know. But why then shouldn't regulators view that as sophisticated wagering rather than an investment? Well, because the fundamental structure of it is like a stock market. We don't actually make money when people lose. We are not incentivized to make people lose. We're not a house. We are just matching people with different opinions. So if someone thinks, you know, one person will win the election and someone else thinks someone else will win the election, they're able to trade on that and we get better information and they can make money on what they know. But is there concern if there is, you know, you're not going to influence necessarily the presidential election, but if there's a local city council election, somebody who is placing a bet, right, that Vlad's going to win, I can go out and I can tell a lot of people to vote for Vlad. I could maybe pay people to vote for Vlad. Are you worried that people might do things illegally to influence the market or even morally wrong to influence the market? For us, that's why when we started the company, the most important thing for us was building a safe and regulated platform. So it took three years before launching a single product, working with regulators in D.C. to build a platform that was going to be safe and not ripe for manipulation. And we launched the platform and we're seeing we have a lot of different from trade prohibitions to a lot of market surveillance. We know every single person trading on the platform and their activity. So it's a safe place the same way the stock market is. But the stock market is not necessarily a safe place, right? There's insider trading in the stock market. How do you guys how do you stop that from happening on your market? Especially where there are areas where there are a small number of people who may have advanced non-public knowledge, court rulings, regulatory decisions, moves that are happening geopolitically, for example, with the removal of the announced dictator. Right. To differentiate like what happened, for example, with Maduro, that happened in an offshore unregulated platform that would not happen on Kaohsiung because of a regulatory and safe free markets. And the important thing about the rules and how we actually enforce those rules and they happen in a very similar way to the stock market, of course, we can guarantee it's impossible for it to happen. But with the regulators and with D.C., we're able to to make sure it's a safe place for people to to trade and be able to make money and capitalize on what they know. N.C.A. president Charlie Baker is concerned about the integrity of the game. So the well-being of these student athletes, you know, specifically when it comes to betting on whether these athletes jump into the portal and in this portal window and in NCAA football, it was the most student athletes ever. Is Kaohsiung going to get into that space of allowing people to place wagers on athletes jumping into the portal to transfer for us in terms of every single league and every single sport or other markets is very important to have an open dialogue with with everyone. We're all on the same side. We want to have a very safe platform where people can come and get information about the future and trade. And so do the leagues. They also want that. And with us, we're very excited about working with them collaboratively on that. Of course, there are markets that we don't offer, for example, war, terrorism, assassination markets you never find on Kaohsiung. But for us, it's about having an open dialogue with a lot of different stakeholders and finding out what's best for America. You know, this is fascinating because we're all kind of touching on the same thing. I believe even though intentions may be pure, human nature is to meddle in things if they feel like they can change the outcome of it. So, you know, we talked about the portal. I have two sons that play college football, and I knew that I knew during the season that they were going to transfer. They weren't happy with the team, the coaches, and they wanted a new start. What would stop me in September from placing a wager in December that my two sons are going to jump in a portal knowing that I have that inside information? Right. That would constitute market manipulation and trading on insider information. That's illegal. You would be you could potentially go to jail. A lot of bad things would happen the exact same way it would happen if you have information about a Facebook or. And you guys have regulations of someone that would report me. Exactly. And we have on Kaohsiung. Exactly. We have every single when you sign up to the platform, we know your name. We know your address, know where you work, all of that information. We have a compliance team internally that runs investigations. And then, of course, every single trade on the platform is reported to regulators and they can also investigate on their end and bring up whatever. So as you know, during a fast moving crisis, for example, information is very fragmented. Rumors can move prices and official confirmations of what has actually happened can take hours. So are you and on Kaohsiung, those markets moves can be very dramatic. Those swings. How do you prevent your platform from incentivizing, I guess, rumor driven trading or even manipulation during emergencies when the difference between being informed and and being reckless is kind of thin? Right. It's a very important distinction to be made that having data about what's happening in real time is actually very important. So, for example, if you look at an election night, Kaohsiung prediction markets are able to tell you what's what's happening a lot faster. So, for example, 2024 election, I think it took less than one hour after polls closed for us to see Trump really, really spiking in the markets. So you actually get access to way faster information, which is very, very, very good. I think one of the most interesting things about this platform is all of the things you can bet on. Like you mentioned Ariana Grande and it kind of democratized a little bit like the markets. Right. You don't have to be an expert in stocks to make money in this market. What's the craziest topic? Some of them that you've seen on Kaohsiung. Wow. We have a lot, a lot of different ones. Some are very I'm like I'd really like pop culture. So I follow a lot of the Taylor Swift and, you know, Harry Styles now his new album. I'm looking at all the markets on who's going to be a collaborator. Apparently, he's going to release a new song, according to the markets, 80 percent chance the next two weeks. So I really follow that side instead of looking at Instagram and what's going to happen. Do you place bets yourself? We can't. So part of being regulated is that any employee like no employee can trade because of conflict of interest, of course. But but I'm like always looking at the data. The one bet that you placed on yourself, yourself, it out. Congratulations. Amazing. Thank you so much for joining us. Luana Lopez. Lara said that correctly. Yes, you did. That was perfect. I like how you also slipped into that. Correct. It's got a real sexy right there.",RELEVANT,INFORMATION
7432883384487120133,https://www.tiktok.com/@angelabelcamino1/video/7432883384487120133,OMG!!! Kamala Harris and Donald Trump are now TIED on Kalshi!  What’s happening here?,2024-11-03T03:03:55.000Z,2,,0,1,475,,,angelabelcamino,932,False,NG,kalshi election,kalshi,description,YES,,RELEVANT,INFORMATION
7579440232509033742,https://www.tiktok.com/@theofficertatum/video/7579440232509033742,Stop following the fake news polls and follow Kalshi’s real time prediction markets that help everyday Americans get a clear picture of what’s going on. #fyp #fy ,2025-12-03T01:39:41.000Z,120,,7,1,4297,46,"fyp, fy",Officer Tatum Store,1600000,True,US,kalshi election,kalshi,description,YES,"Since the beginning, we've tried to understand what comes next. We predicted. We argued. We believed. But for the first time, belief has structure. Conviction has value. Outcomes are priced. Because the future was never meant to be a mystery. It was meant to be a market.",RELEVANT,INFORMATION
7564490599647235358,https://www.tiktok.com/@podcasthighlight3/video/7564490599647235358,Owner of Kalshi EXPLAINS how he picked his $3M Lawyer to SUE the CTFC for not letting Kalshi bet on Elections 😳👀 #kalshi #fyp ,2025-10-23T18:47:06.000Z,14,,0,0,498,25,"kalshi, fyp",podcasthighlight3,16800,False,US,kalshi election,kalshi,"description, hashtags",YES,"Because the lawyer, so the lawyer, Yakov Roth, he's like this legend. The reason we picked this lawyer, we interviewed everybody, all the fancy, but this guy came to the office at the end of 23 to pitch us that we should go with Jones Day for it. And man, like this guy, I've never seen someone as passionate with putting, like reigning in the federal government. Nice, let's go. And I was like, I think this guy will be the best. Hell yeah, Yakov. Yeah, yeah, yeah. All right, good.",RELEVANT,INFORMATION
7618590439184059662,https://www.tiktok.com/@nbcnews/video/7618590439184059662,"Arizona prosecutors filed criminal charges against the prediction market Kalshi on Monday, accusing it of running an illegal gambling outfit in the state.",2026-03-18T14:00:00.000Z,168,12,16,12,13900,23,,nbcnews,11100000,True,US,kalshi election,kalshi,description,YES,"Arizona's Attorney General filing criminal charges against prediction market Kelshi. The state accuses the company of running an illegal gambling business without a license. The filing also mentions that taking bets on elections violates state law. In a statement to NBC News, Kelshi says the charges are based on quote paper thin arguments and the company is subject to federal jurisdiction.",RELEVANT,INFORMATION
7564486683270401310,https://www.tiktok.com/@podcasthighlight3/video/7564486683270401310,Owner of Kalshi EXPLAINS the day he sued the CFTC & WON for not letting him Bet Money on Elections 😳🏆 #kalshi #fyp ,2025-10-23T18:31:57.000Z,19,,2,0,540,27,"kalshi, fyp",podcasthighlight3,16800,False,US,kalshi election,kalshi,"description, hashtags",YES,"whatever happens. And so we ended up suing. I didn't sleep three weeks before filing the lawsuit. And then the day I filed the lawsuit, I like went to sleep pretty well. He's like, no, I don't see what happened. But that I think was maybe one of the most- Big turning point. And then the district court ruled in your favor. Yes. Yeah, yeah, which was a glorious day. I mean, that was the craziest day. That was the craziest. I mean, it was like that day we knew it was like, okay, this is going to- Were you at the office? Yeah. Yeah.",RELEVANT,INFORMATION
7564515556141927693,https://www.tiktok.com/@whatsnextpolitics/video/7564515556141927693,Who will control the Senate in 2026? #politics #kalshi ,2025-10-23T20:24:04.000Z,105,,8,9,4488,50,"politics, kalshi",What’s Next,74,False,US,kalshi election,kalshi,"description, hashtags",YES,"The Senate is up for grabs next year, and according to Calhie's prediction market, the Republicans have a 69% chance of holding on to power. Here are the three seats Democrats have a chance to flip in 2026. Don't forget to follow our channel to stay up to date on any changes in the market. On the list, at number one, Maine is going to have a tight general election and a tight primary for the Democrats. The Democratic primary will most likely come down to oyster farmer Graham Platner and the current governor of Maine, Janet Mills. As for the general election, the Dems currently have a 59% chance of beating Susan Collins and flipping the seat. At number two, Texas could be interesting. The Republicans have a commanding 82% chance of holding the seat, but Texas State Representative James Tallarico has come out of nowhere and is now the favorite to be the Democratic candidate. At number three, last but not least, we have Iowa. Republican Joni Ernst has a 73% chance of holding her seat, but it's looking like she will have to face either Zach Walls or Josh Church.",RELEVANT,INFORMATION
7433783192873717038,https://www.tiktok.com/@fierro_sonya/video/7433783192873717038,Vota 🗳️ y gana dinero con Kalshi #Kalshi #vota #elecciones2024 ,2024-11-05T13:15:37.000Z,76,9,25,6,6719,60,"kalshi, vota, elecciones2024",fierro_sonya,11900,False,US,kalshi election,kalshi,"description, hashtags",YES,"Déjame que te cuente, porque tú necesitas saber esto. Estas elecciones están siendo las más emocionantes. Es que, por si usted no lo sabía, en esta aplicación que se llama Carchi, usted va a poder hacer su predicción, va a poder hacer su voto a favor del candidato de su preferencia. Y lo más lindo es que también va a poder ganar dinero porque es a través de una apuesta. Esto está corriendo en vivo, cada una de las personas que están haciendo su apuesta en Times Square en tiempo real. Así es como está luciendo este estado de transacción segundo a segundo. Les voy a poner un pedacito para que puedan ver cómo se ve. Si no lo sabías, pues vaya y apueste. ¿Qué puede ser que no sea? Quizás usted puede ganar dinero también. Subtítulos realizados por la comunidad de Amara.org",RELEVANT,TRADING
